index,FECHA,TMAX,TMIN,NOMBRE
16518,2024-12-26 00:00:00,35,14,PUERTO DESEADO AERO
16519,2024-12-26 00:00:00,31,13.5,PUERTO MADRYN AERO
16520,2024-12-26 00:00:00,24,16,PUNTA INDIO B.A.
16521,2024-12-26 00:00:00,28.1,14,RAFAELA AERO
16522,2024-12-26 00:00:00,28.5,15.3,RECONQUISTA AERO
16523,2024-12-26 00:00:00,30.5,14,RESISTENCIA AERO
16524,2024-12-26 00:00:00,12.7,NaN,CUARTO AERO
16525,2024-12-26 00:00:00,21.4,13.5,RIO GALLEGOS AERO
16526,2024-12-26 00:00:00,19.6,11.2,RIO GRANDE B.A.
16527,2024-12-26 00:00:00,34.5,17.8,RIVADAVIA
16528,2024-12-26 00:00:00,27.8,11.6,ROSARIO AERO
16529,2024-12-26 00:00:00,27.5,12,SALTA AERO
16530,2024-12-26 00:00:00,11,NaN,ANTONIO OESTE AERO
16531,2024-12-26 00:00:00,27.4,15,SAN FERNANDO AERO
16532,2024-12-26 00:00:00,36,16.4,SAN JUAN AERO
16533,2024-12-26 00:00:00,32.5,15.6,SAN JULIAN AERO
16534,2024-12-26 00:00:00,33.4,17.2,SAN LUIS AERO
16535,2024-12-26 00:00:00,35.1,17.6,SAN MARTIN (MZA)
16536,2024-12-26 00:00:00,34.6,13.2,SAN RAFAEL AERO
16537,2024-12-26 00:00:00,29.5,15,SANTA CRUZ AERO
16538,2024-12-26 00:00:00,30.6,11.8,SANTA ROSA AERO
16539,2024-12-26 00:00:00,14.1,NaN,ROSA DE CONLARA AERO
16540,2024-12-26 00:00:00,34.6,15.2,SANTIAGO DEL ESTERO AERO
16541,2024-12-26 00:00:00,26.2,14.2,SAUCE VIEJO AERO
16542,2024-12-26 00:00:00,27,14,SUNCHALES AERO
16543,2024-12-26 00:00:00,25.4,10.1,TANDIL AERO
16544,2024-12-26 00:00:00,16.8,NaN,AERO
16545,2024-12-26 00:00:00,33.7,18,TERMAS DE RIO HONDO AERO
16546,2024-12-26 00:00:00,33.5,17,TINOGASTA
16547,2024-12-26 00:00:00,35.5,14,TRELEW AERO
16548,2024-12-26 00:00:00,27,11.9,TRENQUE LAUQUEN
16549,2024-12-26 00:00:00,25.7,11.6,TRES ARROYOS
16550,2024-12-26 00:00:00,33.9,16.9,TUCUMAN AERO
16551,2024-12-26 00:00:00,9.7,NaN,AERO
16552,2024-12-26 00:00:00,29.6,13,USPALLATA
16553,2024-12-26 00:00:00,26.1,11,VENADO TUERTO AERO
16554,2024-12-26 00:00:00,12.6,NaN,AERO
16555,2024-12-26 00:00:00,30.8,11.8,VILLA DE MARIA DEL RIO SECO
16556,2024-12-26 00:00:00,31.5,14.4,VILLA DOLORES AERO
16557,2024-12-26 00:00:00,20.7,15.2,VILLA GESELL AERO
16558,2024-12-26 00:00:00,29.6,8.8,VILLA REYNOLDS AERO
16559,2024-12-25 00:00:00,22.2,14.8,AEROPARQUE AERO
16560,2024-12-25 00:00:00,21.5,12.9,AZUL AERO
16561,2024-12-25 00:00:00,22.1,10.8,BAHIA BLANCA AERO
16562,2024-12-25 00:00:00,32.9,8.9,BARILOCHE AERO
16563,2024-12-25 00:00:00,-1.2,-8.7,BASE BELGRANO II
16564,2024-12-25 00:00:00,5.6,0.6,BASE CARLINI (EX JUBANY)
16565,2024-12-25 00:00:00,7,-0.3,BASE ESPERANZA
16566,2024-12-25 00:00:00,3.4,-2.2,BASE MARAMBIO
16567,2024-12-25 00:00:00,3.8,0,BASE ORCADAS
16568,2024-12-25 00:00:00,7.4,1.2,BASE SAN MARTIN
16569,2024-12-25 00:00:00,19.3,12.2,BENITO JUAREZ
16570,2024-12-25 00:00:00,24,17.6,BERNARDO DE IRIGOYEN AERO
16571,2024-12-25 00:00:00,22.6,11.5,BOLIVAR AERO
16572,2024-12-25 00:00:00,21.6,15.2,BUENOS AIRES OBSERVATORIO
16573,2024-12-25 00:00:00,21.7,11.9,CAMPO DE MAYO AERO
16574,2024-12-25 00:00:00,35.5,20.2,CATAMARCA AERO
16575,2024-12-25 00:00:00,16.5,NaN,AERO
16576,2024-12-25 00:00:00,17,NaN,AERO
16577,2024-12-25 00:00:00,33.6,7.8,CHAPELCO AERO
16578,2024-12-25 00:00:00,34.5,18,CHEPES
16579,2024-12-25 00:00:00,37,15.8,CHILECITO AERO
16580,2024-12-25 00:00:00,28,12.3,COMODORO RIVADAVIA AERO
16581,2024-12-25 00:00:00,27.4,12.2,CONCORDIA AERO
16582,2024-12-25 00:00:00,27.9,10.8,CORDOBA AERO
16583,2024-12-25 00:00:00,30.7,14.1,CORDOBA OBSERVATORIO
16584,2024-12-25 00:00:00,24.6,7,CORONEL SUAREZ AERO
16585,2024-12-25 00:00:00,27.6,15.8,CORRIENTES AERO
16586,2024-12-25 00:00:00,13.9,NaN,AERO
16587,2024-12-25 00:00:00,36.1,7.9,EL BOLSON AERO
16588,2024-12-25 00:00:00,21.4,NaN,CALAFATE AERO
16589,2024-12-25 00:00:00,20.8,12.8,EL PALOMAR AERO
16590,2024-12-25 00:00:00,12.5,NaN,DE AVIACION MILITAR AERO
16591,2024-12-25 00:00:00,33.7,9,ESQUEL AERO
16592,2024-12-25 00:00:00,21.2,12.6,EZEIZA AERO
16593,2024-12-25 00:00:00,28.9,17.3,FORMOSA AERO
16594,2024-12-25 00:00:00,28.8,12.5,GENERAL PICO AERO
16595,2024-12-25 00:00:00,34.5,10.5,GOBERNADOR GREGORES AERO
16596,2024-12-25 00:00:00,25,14.2,GUALEGUAYCHU AERO
16597,2024-12-25 00:00:00,28.3,19.2,IGUAZU AERO
16598,2024-12-25 00:00:00,28,18,ITUZAINGO
16599,2024-12-25 00:00:00,31,10,JACHAL
16600,2024-12-25 00:00:00,28.1,16.1,JUJUY AERO
16601,2024-12-25 00:00:00,24.5,12.7,JUJUY U N
16602,2024-12-25 00:00:00,24.3,13.2,JUNIN AERO
16603,2024-12-25 00:00:00,21.4,13.9,LA PLATA AERO
16604,2024-12-25 00:00:00,18,5.6,LA QUIACA OBSERVATORIO
16605,2024-12-25 00:00:00,34.2,20,LA RIOJA AERO
16606,2024-12-25 00:00:00,27.3,12.8,LABOULAYE AERO
16607,2024-12-25 00:00:00,21.5,13.1,LAS FLORES
16608,2024-12-25 00:00:00,29.5,16.8,LAS LOMITAS
16609,2024-12-25 00:00:00,28.6,9.3,MALARGUE AERO
16610,2024-12-25 00:00:00,32.2,12,MAQUINCHAO
16611,2024-12-25 00:00:00,18.4,13,MAR DEL PLATA AERO
16612,2024-12-25 00:00:00,25.8,12.5,MARCOS JUAREZ AERO
16613,2024-12-25 00:00:00,13,NaN,MORENO AERO
16614,2024-12-25 00:00:00,17.4,NaN,AERO
16615,2024-12-25 00:00:00,15,NaN,OBSERVATORIO
16616,2024-12-25 00:00:00,28.6,13.5,MERCEDES AERO (CTES)
16617,2024-12-25 00:00:00,21,14,MERLO AERO
16618,2024-12-25 00:00:00,28.9,17,METAN
16619,2024-12-25 00:00:00,12.8,NaN,CASEROS AERO
16620,2024-12-25 00:00:00,21.6,14.3,MORON AERO
16621,2024-12-25 00:00:00,34.7,17,NEUQUEN AERO
16622,2024-12-25 00:00:00,23.4,11.3,NUEVE DE JULIO
16623,2024-12-25 00:00:00,30,19,OBERA
16624,2024-12-25 00:00:00,20.6,11.9,OLAVARRIA AERO
16625,2024-12-25 00:00:00,28.4,19,ORAN AERO
16626,2024-12-25 00:00:00,14.5,NaN,AERO
16627,2024-12-25 00:00:00,36,NaN,DE INDIOS
16628,2024-12-25 00:00:00,28.5,14,PASO DE LOS LIBRES AERO
16629,2024-12-25 00:00:00,24.4,9.4,PEHUAJO AERO
16630,2024-12-25 00:00:00,31.2,10.3,PERITO MORENO AERO
16631,2024-12-25 00:00:00,26.2,7.3,PIGUE AERO
16632,2024-12-25 00:00:00,28.1,15,PILAR OBSERVATORIO
16633,2024-12-25 00:00:00,28.8,20.2,POSADAS AERO
16634,2024-12-25 00:00:00,28.7,14.2,PRESIDENCIA ROQUE SAENZ PEÑA AERO
16635,2024-12-25 00:00:00,28.1,10,PUERTO DESEADO AERO
16636,2024-12-25 00:00:00,23.8,11,PUERTO MADRYN AERO
16637,2024-12-25 00:00:00,21.8,13,PUNTA INDIO B.A.
16638,2024-12-25 00:00:00,27.2,13.5,RAFAELA AERO
16639,2024-12-25 00:00:00,28.2,14.7,RECONQUISTA AERO
16640,2024-12-25 00:00:00,29.3,16,RESISTENCIA AERO
16641,2024-12-25 00:00:00,13.3,NaN,CUARTO AERO
16642,2024-12-25 00:00:00,27.6,12.9,RIO GALLEGOS AERO
16643,2024-12-25 00:00:00,20.5,12,RIO GRANDE B.A.
16644,2024-12-25 00:00:00,34.5,18.3,RIVADAVIA
16645,2024-12-25 00:00:00,27.6,13.8,ROSARIO AERO
16646,2024-12-25 00:00:00,24.3,13.6,SALTA AERO
16647,2024-12-25 00:00:00,7.1,NaN,ANTONIO OESTE AERO
16648,2024-12-25 00:00:00,21.6,15.1,SAN FERNANDO AERO
16649,2024-12-25 00:00:00,34,18,SAN JUAN AERO
16650,2024-12-25 00:00:00,37,11.3,SAN JULIAN AERO
16651,2024-12-25 00:00:00,31,16.8,SAN LUIS AERO
16652,2024-12-25 00:00:00,33.6,12,SAN MARTIN (MZA)
16653,2024-12-25 00:00:00,32.5,13.3,SAN RAFAEL AERO
16654,2024-12-25 00:00:00,34.3,11.2,SANTA CRUZ AERO
16655,2024-12-25 00:00:00,29.6,12.3,SANTA ROSA AERO
16656,2024-12-25 00:00:00,7.1,NaN,ROSA DE CONLARA AERO
16657,2024-12-25 00:00:00,32.7,15.8,SANTIAGO DEL ESTERO AERO
16658,2024-12-25 00:00:00,26,13.1,SAUCE VIEJO AERO
16659,2024-12-25 00:00:00,27.8,13.2,SUNCHALES AERO
16660,2024-12-25 00:00:00,21,12.4,TANDIL AERO
16661,2024-12-25 00:00:00,18,NaN,AERO
16662,2024-12-25 00:00:00,31.7,19.5,TERMAS DE RIO HONDO AERO
16663,2024-12-25 00:00:00,31.5,14.5,TINOGASTA
16664,2024-12-25 00:00:00,29.2,9.8,TRELEW AERO
16665,2024-12-25 00:00:00,26.6,12.5,TRENQUE LAUQUEN
16666,2024-12-25 00:00:00,17.1,13.4,TRES ARROYOS
16667,2024-12-25 00:00:00,30.5,19.4,TUCUMAN AERO
16668,2024-12-25 00:00:00,8.7,NaN,AERO
16669,2024-12-25 00:00:00,28.4,10.5,USPALLATA
16670,2024-12-25 00:00:00,26,13.2,VENADO TUERTO AERO
16671,2024-12-25 00:00:00,8.9,NaN,AERO
16672,2024-12-25 00:00:00,30.1,12.7,VILLA DE MARIA DEL RIO SECO
16673,2024-12-25 00:00:00,30.3,12.2,VILLA DOLORES AERO
16674,2024-12-25 00:00:00,19.6,13.8,VILLA GESELL AERO
16675,2024-12-25 00:00:00,29.8,8,VILLA REYNOLDS AERO
16676,2024-12-24 00:00:00,27.4,17.2,AEROPARQUE AERO
16677,2024-12-24 00:00:00,22.5,12,AZUL AERO
16678,2024-12-24 00:00:00,23.7,12.6,BAHIA BLANCA AERO
16679,2024-12-24 00:00:00,29.1,1.7,BARILOCHE AERO
16680,2024-12-24 00:00:00,-0.7,-7.3,BASE BELGRANO II
16681,2024-12-24 00:00:00,5.5,2,BASE CARLINI (EX JUBANY)
16682,2024-12-24 00:00:00,6.1,0.9,BASE ESPERANZA
16683,2024-12-24 00:00:00,4.6,-1.2,BASE MARAMBIO
16684,2024-12-24 00:00:00,0.7,-1.3,BASE ORCADAS
16685,2024-12-24 00:00:00,3.8,0.1,BASE SAN MARTIN
16686,2024-12-24 00:00:00,19.2,9.9,BENITO JUAREZ
16687,2024-12-24 00:00:00,28.5,18,BERNARDO DE IRIGOYEN AERO
16688,2024-12-24 00:00:00,23.7,12,BOLIVAR AERO
16689,2024-12-24 00:00:00,27.5,17.3,BUENOS AIRES OBSERVATORIO
16690,2024-12-24 00:00:00,27.6,15.6,CAMPO DE MAYO AERO
16691,2024-12-24 00:00:00,33.5,19.8,CATAMARCA AERO
16692,2024-12-24 00:00:00,17,NaN,AERO
16693,2024-12-24 00:00:00,15.2,NaN,AERO
16694,2024-12-24 00:00:00,29.2,2.8,CHAPELCO AERO
16695,2024-12-24 00:00:00,34.4,18,CHEPES
16696,2024-12-24 00:00:00,30.4,15.4,CHILECITO AERO
16697,2024-12-24 00:00:00,24.5,8.3,COMODORO RIVADAVIA AERO
16698,2024-12-24 00:00:00,24.4,17,CONCORDIA AERO
16699,2024-12-24 00:00:00,27.3,16.2,CORDOBA AERO
16700,2024-12-24 00:00:00,28.6,18.7,CORDOBA OBSERVATORIO
16701,2024-12-24 00:00:00,23.8,9.8,CORONEL SUAREZ AERO
16702,2024-12-24 00:00:00,25.2,19.3,CORRIENTES AERO
16703,2024-12-24 00:00:00,15.8,NaN,AERO
16704,2024-12-24 00:00:00,30.3,4.9,EL BOLSON AERO
16705,2024-12-24 00:00:00,21.4,NaN,CALAFATE AERO
16706,2024-12-24 00:00:00,26.8,15,EL PALOMAR AERO
16707,2024-12-24 00:00:00,17.1,NaN,DE AVIACION MILITAR AERO
16708,2024-12-24 00:00:00,27.9,5.9,ESQUEL AERO
16709,2024-12-24 00:00:00,28.1,16.2,EZEIZA AERO
16710,2024-12-24 00:00:00,31,19.8,FORMOSA AERO
16711,2024-12-24 00:00:00,29.7,14,GENERAL PICO AERO
16712,2024-12-24 00:00:00,23.5,10.5,GOBERNADOR GREGORES AERO
16713,2024-12-24 00:00:00,25.9,18.5,GUALEGUAYCHU AERO
16714,2024-12-24 00:00:00,32.3,19.7,IGUAZU AERO
16715,2024-12-24 00:00:00,31,19,ITUZAINGO
16716,2024-12-24 00:00:00,30,18.5,JACHAL
16717,2024-12-24 00:00:00,26.6,19.4,JUJUY AERO
16718,2024-12-24 00:00:00,24.2,16.5,JUJUY U N
16719,2024-12-24 00:00:00,26.3,15,JUNIN AERO
16720,2024-12-24 00:00:00,24.6,15.3,LA PLATA AERO
16721,2024-12-24 00:00:00,21.8,6.9,LA QUIACA OBSERVATORIO
16722,2024-12-24 00:00:00,35.4,18.5,LA RIOJA AERO
16723,2024-12-24 00:00:00,28,17.7,LABOULAYE AERO
16724,2024-12-24 00:00:00,23,15.1,LAS FLORES
16725,2024-12-24 00:00:00,32,20.2,LAS LOMITAS
16726,2024-12-24 00:00:00,26.8,10.7,MALARGUE AERO
16727,2024-12-24 00:00:00,28.7,7.8,MAQUINCHAO
16728,2024-12-24 00:00:00,19.3,14.3,MAR DEL PLATA AERO
16729,2024-12-24 00:00:00,27.8,16.2,MARCOS JUAREZ AERO
16730,2024-12-24 00:00:00,15,NaN,MORENO AERO
16731,2024-12-24 00:00:00,23.6,NaN,AERO
16732,2024-12-24 00:00:00,21.1,NaN,OBSERVATORIO
16733,2024-12-24 00:00:00,23.6,15.6,MERCEDES AERO (CTES)
16734,2024-12-24 00:00:00,26.1,16,MERLO AERO
16735,2024-12-24 00:00:00,26,19.8,METAN
16736,2024-12-24 00:00:00,16.7,NaN,CASEROS AERO
16737,2024-12-24 00:00:00,27.1,16.2,MORON AERO
16738,2024-12-24 00:00:00,32.1,14.6,NEUQUEN AERO
16739,2024-12-24 00:00:00,25.6,12.8,NUEVE DE JULIO
16740,2024-12-24 00:00:00,32.5,20,OBERA
16741,2024-12-24 00:00:00,22.5,10.8,OLAVARRIA AERO
16742,2024-12-24 00:00:00,30.4,19.9,ORAN AERO
16743,2024-12-24 00:00:00,19,NaN,AERO
16744,2024-12-24 00:00:00,30.5,NaN,DE INDIOS
16745,2024-12-24 00:00:00,27,17.6,PASO DE LOS LIBRES AERO
16746,2024-12-24 00:00:00,25.3,12.6,PEHUAJO AERO
16747,2024-12-24 00:00:00,24.4,9,PERITO MORENO AERO
16748,2024-12-24 00:00:00,23.4,9.7,PIGUE AERO
16749,2024-12-24 00:00:00,27.2,18,PILAR OBSERVATORIO
16750,2024-12-24 00:00:00,33,19.8,POSADAS AERO
16751,2024-12-24 00:00:00,25.2,17.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
16752,2024-12-24 00:00:00,24,6,PUERTO DESEADO AERO
16753,2024-12-24 00:00:00,25,9.1,PUERTO MADRYN AERO
16754,2024-12-24 00:00:00,23.5,15.5,PUNTA INDIO B.A.
16755,2024-12-24 00:00:00,27.5,16.6,RAFAELA AERO
16756,2024-12-24 00:00:00,27.6,18.6,RECONQUISTA AERO
16757,2024-12-24 00:00:00,25.9,18,RESISTENCIA AERO
16758,2024-12-24 00:00:00,16.4,NaN,CUARTO AERO
16759,2024-12-24 00:00:00,25.3,11,RIO GALLEGOS AERO
16760,2024-12-24 00:00:00,18.6,10,RIO GRANDE B.A.
16761,2024-12-24 00:00:00,33,20.3,RIVADAVIA
16762,2024-12-24 00:00:00,29,17.7,ROSARIO AERO
16763,2024-12-24 00:00:00,24,16.3,SALTA AERO
16764,2024-12-24 00:00:00,13.1,NaN,ANTONIO OESTE AERO
16765,2024-12-24 00:00:00,26.8,16.2,SAN FERNANDO AERO
16766,2024-12-24 00:00:00,32.3,21,SAN JUAN AERO
16767,2024-12-24 00:00:00,28,7.5,SAN JULIAN AERO
16768,2024-12-24 00:00:00,28.6,16.4,SAN LUIS AERO
16769,2024-12-24 00:00:00,32.1,21.5,SAN MARTIN (MZA)
16770,2024-12-24 00:00:00,30.2,16.1,SAN RAFAEL AERO
16771,2024-12-24 00:00:00,28,9.2,SANTA CRUZ AERO
16772,2024-12-24 00:00:00,30,14.6,SANTA ROSA AERO
16773,2024-12-24 00:00:00,17.5,NaN,ROSA DE CONLARA AERO
16774,2024-12-24 00:00:00,34.2,19.3,SANTIAGO DEL ESTERO AERO
16775,2024-12-24 00:00:00,28.2,18.4,SAUCE VIEJO AERO
16776,2024-12-24 00:00:00,26.6,17.1,SUNCHALES AERO
16777,2024-12-24 00:00:00,22,12.7,TANDIL AERO
16778,2024-12-24 00:00:00,17.6,NaN,AERO
16779,2024-12-24 00:00:00,30,17.2,TERMAS DE RIO HONDO AERO
16780,2024-12-24 00:00:00,28.2,17.2,TINOGASTA
16781,2024-12-24 00:00:00,24.8,8,TRELEW AERO
16782,2024-12-24 00:00:00,27.1,14.2,TRENQUE LAUQUEN
16783,2024-12-24 00:00:00,19.6,13.1,TRES ARROYOS
16784,2024-12-24 00:00:00,28.9,17.9,TUCUMAN AERO
16785,2024-12-24 00:00:00,8.2,NaN,AERO
16786,2024-12-24 00:00:00,26.5,13.1,USPALLATA
16787,2024-12-24 00:00:00,27,17,VENADO TUERTO AERO
16788,2024-12-24 00:00:00,13.8,NaN,AERO
16789,2024-12-24 00:00:00,30.5,17.6,VILLA DE MARIA DEL RIO SECO
16790,2024-12-24 00:00:00,31,16.5,VILLA DOLORES AERO
16791,2024-12-24 00:00:00,20.6,8.8,VILLA GESELL AERO
16792,2024-12-24 00:00:00,28,15,VILLA REYNOLDS AERO
16793,2024-12-23 00:00:00,28.9,18.6,AEROPARQUE AERO
16794,2024-12-23 00:00:00,28.1,14.7,AZUL AERO
16795,2024-12-23 00:00:00,32.1,18.8,BAHIA BLANCA AERO
16796,2024-12-23 00:00:00,21.2,12,BARILOCHE AERO
16797,2024-12-23 00:00:00,-3.1,-8.9,BASE BELGRANO II
16798,2024-12-23 00:00:00,3.8,-0.9,BASE CARLINI (EX JUBANY)
16799,2024-12-23 00:00:00,4.5,0.3,BASE ESPERANZA
16800,2024-12-23 00:00:00,4,-2.2,BASE MARAMBIO
16801,2024-12-23 00:00:00,2.9,-1,BASE ORCADAS
16802,2024-12-23 00:00:00,3,-0.4,BASE SAN MARTIN
16803,2024-12-23 00:00:00,27.2,13.4,BENITO JUAREZ
16804,2024-12-23 00:00:00,28.3,15.2,BERNARDO DE IRIGOYEN AERO
16805,2024-12-23 00:00:00,27.1,17,BOLIVAR AERO
16806,2024-12-23 00:00:00,31.3,19.6,BUENOS AIRES OBSERVATORIO
16807,2024-12-23 00:00:00,31.7,NaN,DE MAYO AERO
16808,2024-12-23 00:00:00,37.5,26.4,CATAMARCA AERO
16809,2024-12-23 00:00:00,14.6,NaN,AERO
16810,2024-12-23 00:00:00,21.7,NaN,AERO
16811,2024-12-23 00:00:00,23.5,13,CHAPELCO AERO
16812,2024-12-23 00:00:00,37,20,CHEPES
16813,2024-12-23 00:00:00,36.5,20.5,CHILECITO AERO
16814,2024-12-23 00:00:00,23.3,16.8,COMODORO RIVADAVIA AERO
16815,2024-12-23 00:00:00,29.5,16.2,CONCORDIA AERO
16816,2024-12-23 00:00:00,32.8,14.5,CORDOBA AERO
16817,2024-12-23 00:00:00,33.4,19.1,CORDOBA OBSERVATORIO
16818,2024-12-23 00:00:00,27.8,17.8,CORONEL SUAREZ AERO
16819,2024-12-23 00:00:00,31,17.6,CORRIENTES AERO
16820,2024-12-23 00:00:00,13.6,NaN,AERO
16821,2024-12-23 00:00:00,25,7.9,EL BOLSON AERO
16822,2024-12-23 00:00:00,20.4,NaN,CALAFATE AERO
16823,2024-12-23 00:00:00,31,17,EL PALOMAR AERO
16824,2024-12-23 00:00:00,18.9,NaN,DE AVIACION MILITAR AERO
16825,2024-12-23 00:00:00,20.7,10.4,ESQUEL AERO
16826,2024-12-23 00:00:00,31.5,19.3,EZEIZA AERO
16827,2024-12-23 00:00:00,34.8,18.4,FORMOSA AERO
16828,2024-12-23 00:00:00,31.5,18.3,GENERAL PICO AERO
16829,2024-12-23 00:00:00,25,13,GOBERNADOR GREGORES AERO
16830,2024-12-23 00:00:00,30.6,13.8,GUALEGUAYCHU AERO
16831,2024-12-23 00:00:00,32.1,17.9,IGUAZU AERO
16832,2024-12-23 00:00:00,32.5,16.5,ITUZAINGO
16833,2024-12-23 00:00:00,36.5,15.5,JACHAL
16834,2024-12-23 00:00:00,32.1,20.7,JUJUY AERO
16835,2024-12-23 00:00:00,28.7,17.7,JUJUY U N
16836,2024-12-23 00:00:00,32.1,13.8,JUNIN AERO
16837,2024-12-23 00:00:00,30,19.8,LA PLATA AERO
16838,2024-12-23 00:00:00,23.7,6.9,LA QUIACA OBSERVATORIO
16839,2024-12-23 00:00:00,40,23.8,LA RIOJA AERO
16840,2024-12-23 00:00:00,29.5,15.5,LABOULAYE AERO
16841,2024-12-23 00:00:00,25.5,14.7,LAS FLORES
16842,2024-12-23 00:00:00,35.3,21.8,LAS LOMITAS
16843,2024-12-23 00:00:00,31,15.4,MALARGUE AERO
16844,2024-12-23 00:00:00,24,10.4,MAQUINCHAO
16845,2024-12-23 00:00:00,25.2,10,MAR DEL PLATA AERO
16846,2024-12-23 00:00:00,30.1,13.8,MARCOS JUAREZ AERO
16847,2024-12-23 00:00:00,17,NaN,MORENO AERO
16848,2024-12-23 00:00:00,23,NaN,AERO
16849,2024-12-23 00:00:00,19,NaN,OBSERVATORIO
16850,2024-12-23 00:00:00,30.2,16,MERCEDES AERO (CTES)
16851,2024-12-23 00:00:00,31.2,17.9,MERLO AERO
16852,2024-12-23 00:00:00,31.9,19.6,METAN
16853,2024-12-23 00:00:00,16.3,NaN,CASEROS AERO
16854,2024-12-23 00:00:00,31.5,18.4,MORON AERO
16855,2024-12-23 00:00:00,30.4,18.8,NEUQUEN AERO
16856,2024-12-23 00:00:00,32.4,14.9,NUEVE DE JULIO
16857,2024-12-23 00:00:00,32,16,OBERA
16858,2024-12-23 00:00:00,26.2,12.9,OLAVARRIA AERO
16859,2024-12-23 00:00:00,34.5,21.2,ORAN AERO
16860,2024-12-23 00:00:00,15.9,NaN,AERO
16861,2024-12-23 00:00:00,24.6,NaN,DE INDIOS
16862,2024-12-23 00:00:00,29.6,16.5,PASO DE LOS LIBRES AERO
16863,2024-12-23 00:00:00,31.7,16.8,PEHUAJO AERO
16864,2024-12-23 00:00:00,22.1,NaN,MORENO AERO
16865,2024-12-23 00:00:00,28.3,18.3,PIGUE AERO
16866,2024-12-23 00:00:00,31.6,16.8,PILAR OBSERVATORIO
16867,2024-12-23 00:00:00,31.7,17.8,POSADAS AERO
16868,2024-12-23 00:00:00,32.6,18.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
16869,2024-12-23 00:00:00,19,11.2,PUERTO DESEADO AERO
16870,2024-12-23 00:00:00,25,15.6,PUERTO MADRYN AERO
16871,2024-12-23 00:00:00,28.5,18,PUNTA INDIO B.A.
16872,2024-12-23 00:00:00,31,14.7,RAFAELA AERO
16873,2024-12-23 00:00:00,31.3,17.3,RECONQUISTA AERO
16874,2024-12-23 00:00:00,32.7,19.1,RESISTENCIA AERO
16875,2024-12-23 00:00:00,16.2,NaN,CUARTO AERO
16876,2024-12-23 00:00:00,20.5,10,RIO GALLEGOS AERO
16877,2024-12-23 00:00:00,19,8.5,RIO GRANDE B.A.
16878,2024-12-23 00:00:00,38,23.8,RIVADAVIA
16879,2024-12-23 00:00:00,30,14.8,ROSARIO AERO
16880,2024-12-23 00:00:00,28.4,18.2,SALTA AERO
16881,2024-12-23 00:00:00,17.2,NaN,ANTONIO OESTE AERO
16882,2024-12-23 00:00:00,30.9,16.6,SAN FERNANDO AERO
16883,2024-12-23 00:00:00,38,23.5,SAN JUAN AERO
16884,2024-12-23 00:00:00,19.6,11.4,SAN JULIAN AERO
16885,2024-12-23 00:00:00,34,22.7,SAN LUIS AERO
16886,2024-12-23 00:00:00,35.7,21.6,SAN MARTIN (MZA)
16887,2024-12-23 00:00:00,32.5,18.4,SAN RAFAEL AERO
16888,2024-12-23 00:00:00,20.4,11,SANTA CRUZ AERO
16889,2024-12-23 00:00:00,33.5,19.3,SANTA ROSA AERO
16890,2024-12-23 00:00:00,14.3,NaN,ROSA DE CONLARA AERO
16891,2024-12-23 00:00:00,38.2,22.7,SANTIAGO DEL ESTERO AERO
16892,2024-12-23 00:00:00,31.3,15,SAUCE VIEJO AERO
16893,2024-12-23 00:00:00,31.6,14.5,SUNCHALES AERO
16894,2024-12-23 00:00:00,27.5,10.6,TANDIL AERO
16895,2024-12-23 00:00:00,19.5,NaN,AERO
16896,2024-12-23 00:00:00,37.2,23.5,TERMAS DE RIO HONDO AERO
16897,2024-12-23 00:00:00,37.5,20.5,TINOGASTA
16898,2024-12-23 00:00:00,24.6,17.2,TRELEW AERO
16899,2024-12-23 00:00:00,31.9,17.5,TRENQUE LAUQUEN
16900,2024-12-23 00:00:00,28.1,15.3,TRES ARROYOS
16901,2024-12-23 00:00:00,36.2,21.2,TUCUMAN AERO
16902,2024-12-23 00:00:00,8,NaN,AERO
16903,2024-12-23 00:00:00,31,15.3,USPALLATA
16904,2024-12-23 00:00:00,29,13.6,VENADO TUERTO AERO
16905,2024-12-23 00:00:00,16.2,NaN,AERO
16906,2024-12-23 00:00:00,34.5,13.5,VILLA DE MARIA DEL RIO SECO
16907,2024-12-23 00:00:00,35.4,20.5,VILLA DOLORES AERO
16908,2024-12-23 00:00:00,26,12.1,VILLA GESELL AERO
16909,2024-12-23 00:00:00,34,17.2,VILLA REYNOLDS AERO
16910,2024-12-22 00:00:00,25.7,15.8,AEROPARQUE AERO
16911,2024-12-22 00:00:00,29,12.2,AZUL AERO
16912,2024-12-22 00:00:00,30.6,11,BAHIA BLANCA AERO
16913,2024-12-22 00:00:00,25.3,4.1,BARILOCHE AERO
16914,2024-12-22 00:00:00,-1.6,-9.3,BASE BELGRANO II
16915,2024-12-22 00:00:00,0.8,-0.7,BASE CARLINI (EX JUBANY)
16916,2024-12-22 00:00:00,3.7,-2,BASE ESPERANZA
16917,2024-12-22 00:00:00,2.6,-4.6,BASE MARAMBIO
16918,2024-12-22 00:00:00,2.5,-0.7,BASE ORCADAS
16919,2024-12-22 00:00:00,3.5,-0.5,BASE SAN MARTIN
16920,2024-12-22 00:00:00,28.7,12.3,BENITO JUAREZ
